target,value,source,AVERAGE_ANNUAL_PAY
"A2Z DEVELOPMENT CENTER, INC.",5,SANTA CLARA COUNTY,134088
"A2Z DEVELOPMENT CENTER, INC.",5,SANTA CLARA COUNTY,132200
"A2Z DEVELOPMENT CENTER, INC.",5,SANTA CLARA COUNTY,134088
"A2Z DEVELOPMENT CENTER, INC.",5,SANTA CLARA COUNTY,132200
"A2Z DEVELOPMENT CENTER, INC.",5,SANTA CLARA COUNTY,155483
"A2Z DEVELOPMENT CENTER, INC.",5,SANTA CLARA COUNTY,169169
"A2Z DEVELOPMENT CENTER, INC.",5,SANTA CLARA COUNTY,153881
"A2Z DEVELOPMENT CENTER, INC.",5,SANTA CLARA COUNTY,162939
"A2Z DEVELOPMENT CENTER, INC.",5,SANTA CLARA COUNTY,153881
"A2Z DEVELOPMENT CENTER, INC.",5,SANTA CLARA COUNTY,162939
"A2Z DEVELOPMENT CENTER, INC.",5,SANTA CLARA COUNTY,152450
"A2Z DEVELOPMENT CENTER, INC.",5,SANTA CLARA COUNTY,152450
"A2Z DEVELOPMENT CENTER, INC.",5,SANTA CLARA COUNTY,152450
"A2Z DEVELOPMENT CENTER, INC.",5,SANTA CLARA COUNTY,152450
A2Z DEVELOPMENT CENTER INC.,5,SANTA CLARA COUNTY,155483
"A2Z DEVELOPMENT CENTER, INC.",5,SANTA CLARA COUNTY,153455
A2Z DEVELOPMENT CENTER INC.,5,SANTA CLARA COUNTY,141850
SEAGATE US LLC,5,ALAMEDA COUNTY,142500
SEAGATE US LLC,5,ALAMEDA COUNTY,159000
SEAGATE US LLC,5,ALAMEDA COUNTY,180500
"WESTERN DIGITAL TECHNOLOGIES, INC.",5,SANTA CLARA COUNTY,104525
"NIMBLE STORAGE, INC.",5,SANTA CLARA COUNTY,120000
CSS SOLUTIONS INC.,5,ALAMEDA COUNTY,62500
"SANVEO, INC.",5,ALAMEDA COUNTY,70200
TECHEXCEL INC.,5,CONTRA COSTA COUNTY,61000
COGNIZANT TECHNOLOGY SOLUTIONS U.S. CORPORATION,5,CONTRA COSTA COUNTY,60000
COGNIZANT TECHNOLOGY SOLUTIONS U.S. CORPORATION,5,CONTRA COSTA COUNTY,106184
APPIRIO INC.,5,SAN FRANCISCO COUNTY,139400
NIIT TECHNOLOGIES LIMITED,5,SAN MATEO COUNTY,60000
"A10 NETWORKS, INC.",5,SANTA CLARA COUNTY,77714
"A10 NETWORKS, INC.",5,SANTA CLARA COUNTY,72371
"A10 NETWORKS, INC.",5,SANTA CLARA COUNTY,81503
"A10 NETWORKS, INC.",5,SANTA CLARA COUNTY,87282
"A10 NETWORKS, INC.",5,SANTA CLARA COUNTY,99850
"A10 NETWORKS, INC.",5,SANTA CLARA COUNTY,98781
"A10 NETWORKS, INC.",5,SANTA CLARA COUNTY,99850
AMBARELLA CORPORATION,5,SANTA CLARA COUNTY,92206
"A10 NETWORKS, INC.",5,SANTA CLARA COUNTY,99008
"A10 NETWORKS, INC.",5,SANTA CLARA COUNTY,99127
"A10 NETWORKS, INC.",5,SANTA CLARA COUNTY,102373
"A10 NETWORKS, INC.",5,SANTA CLARA COUNTY,112608
"A10 NETWORKS, INC.",5,SANTA CLARA COUNTY,101627
"A10 NETWORKS, INC.",5,SANTA CLARA COUNTY,105614
"A10 NETWORKS, INC.",5,SANTA CLARA COUNTY,101627
"A10 NETWORKS, INC.",5,SANTA CLARA COUNTY,109584
"A10 NETWORKS, INC.",5,SANTA CLARA COUNTY,113881
"A10 NETWORKS, INC.",5,SANTA CLARA COUNTY,117627
"A10 NETWORKS, INC.",5,SANTA CLARA COUNTY,126555
"A10 NETWORKS, INC.",5,SANTA CLARA COUNTY,121304
"A10 NETWORKS, INC.",5,SANTA CLARA COUNTY,122627
"A10 NETWORKS, INC.",5,SANTA CLARA COUNTY,120515
"A10 NETWORKS, INC.",5,SANTA CLARA COUNTY,120515
"A10 NETWORKS, INC.",5,SANTA CLARA COUNTY,130127
"A10 NETWORKS, INC.",5,SANTA CLARA COUNTY,127381
"A10 NETWORKS, INC.",5,SANTA CLARA COUNTY,140635
"A10 NETWORKS, INC.",5,SANTA CLARA COUNTY,140635
"A10 NETWORKS, INC.",5,SANTA CLARA COUNTY,142024
INSTART LOGIC INC.,5,SANTA CLARA COUNTY,145000
"A10 NETWORKS, INC.",5,SANTA CLARA COUNTY,151902
"A10 NETWORKS, INC.",5,SANTA CLARA COUNTY,135941
"A10 NETWORKS, INC.",5,SANTA CLARA COUNTY,132642
"CYIENT, INC.",5,SANTA CLARA COUNTY,87090
"A10 NETWORKS, INC.",5,SANTA CLARA COUNTY,133953
INFO WAY SOLUTIONS LLC,5,ALAMEDA COUNTY,62234
INFO WAY SOLUTIONS LLC,5,ALAMEDA COUNTY,56971
INFO WAY SOLUTIONS LLC,5,ALAMEDA COUNTY,60611
INFO WAY SOLUTIONS LLC,5,ALAMEDA COUNTY,60611
CALLIDUS SOFTWARE INC.,5,ALAMEDA COUNTY,72661
CALLIDUS SOFTWARE INC.,5,ALAMEDA COUNTY,72661
"KLOUDDATA, INC.",5,ALAMEDA COUNTY,69000
"HCL AMERICA, INC.",5,ALAMEDA COUNTY,72117
CALLIDUS SOFTWARE INC.,5,ALAMEDA COUNTY,70630
INTELLISWIFT SOFTWARE INC,5,ALAMEDA COUNTY,80000
CALLIDUS SOFTWARE INC.,5,ALAMEDA COUNTY,84092
CALLIDUS SOFTWARE INC.,5,ALAMEDA COUNTY,81161
ETOUCH SYSTEMS CORPORATION,5,ALAMEDA COUNTY,80000
ETOUCH SYSTEMS CORPORATION,5,ALAMEDA COUNTY,80000
ETOUCH SYSTEMS CORPORATION,5,ALAMEDA COUNTY,80000
ETOUCH SYSTEMS CORPORATION,5,ALAMEDA COUNTY,80000
ETOUCH SYSTEMS CORPORATION,5,ALAMEDA COUNTY,80000
ETOUCH SYSTEMS CORPORATION,5,ALAMEDA COUNTY,82500
ETOUCH SYSTEMS CORPORATION,5,ALAMEDA COUNTY,82500
ZENSAR TECHNOLOGIES INC.,5,ALAMEDA COUNTY,86261
ETOUCH SYSTEMS CORPORATION,5,ALAMEDA COUNTY,82500
"HCL AMERICA, INC.",5,ALAMEDA COUNTY,86939
"HCL AMERICA, INC.",5,ALAMEDA COUNTY,87761
"HCL AMERICA, INC.",5,ALAMEDA COUNTY,87761
"HCL AMERICA, INC.",5,ALAMEDA COUNTY,89072
"HCL AMERICA, INC.",5,ALAMEDA COUNTY,88979
ETOUCH SYSTEMS CORPORATION,5,ALAMEDA COUNTY,89000
ETOUCH SYSTEMS CORPORATION,5,ALAMEDA COUNTY,89000
ETOUCH SYSTEMS CORPORATION,5,ALAMEDA COUNTY,89000
ETOUCH SYSTEMS CORPORATION,5,ALAMEDA COUNTY,89000
ZENSAR TECHNOLOGIES INC.,5,ALAMEDA COUNTY,89572
CALLIDUS SOFTWARE INC.,5,ALAMEDA COUNTY,85319
CALLIDUS SOFTWARE INC.,5,ALAMEDA COUNTY,89479
CALLIDUS SOFTWARE INC.,5,ALAMEDA COUNTY,97709
CALLIDUS SOFTWARE INC.,5,ALAMEDA COUNTY,97283
CALLIDUS SOFTWARE INC.,5,ALAMEDA COUNTY,110715
CALLIDUS SOFTWARE INC.,5,ALAMEDA COUNTY,101088
"HCL AMERICA, INC.",5,ALAMEDA COUNTY,103082
"HCL AMERICA, INC.",5,ALAMEDA COUNTY,103082
"HCL AMERICA, INC.",5,ALAMEDA COUNTY,103082
"HCL AMERICA, INC.",5,ALAMEDA COUNTY,103082
"HCL AMERICA, INC.",5,ALAMEDA COUNTY,102895
"HCL AMERICA, INC.",5,ALAMEDA COUNTY,103082
CALLIDUS SOFTWARE INC.,5,ALAMEDA COUNTY,111767
ETOUCH SYSTEMS CORPORATION,5,ALAMEDA COUNTY,100500
ETOUCH SYSTEMS CORPORATION,5,ALAMEDA COUNTY,100500
CALLIDUS SOFTWARE INC.,5,ALAMEDA COUNTY,111767
ETOUCH SYSTEMS CORPORATION,5,ALAMEDA COUNTY,100000
ETOUCH SYSTEMS CORPORATION,5,ALAMEDA COUNTY,100000
ETOUCH SYSTEMS CORPORATION,5,ALAMEDA COUNTY,100000
ETOUCH SYSTEMS CORPORATION,5,ALAMEDA COUNTY,100000
CALLIDUS SOFTWARE INC.,5,ALAMEDA COUNTY,111767
CALLIDUS SOFTWARE INC.,5,ALAMEDA COUNTY,109677
CALLIDUS SOFTWARE INC.,5,ALAMEDA COUNTY,119457
CALLIDUS SOFTWARE INC.,5,ALAMEDA COUNTY,119457
ETOUCH SYSTEMS CORPORATION,5,ALAMEDA COUNTY,112500
"HCL AMERICA, INC.",5,ALAMEDA COUNTY,118039
CSC COVANSYS CORPORATION,5,ALAMEDA COUNTY,76877
CSC COVANSYS CORPORATION,5,ALAMEDA COUNTY,76877
AB STAR GROUP,5,ALAMEDA COUNTY,72322
"TECHTU BUSINESS SOLUTIONS, INC.",5,ALAMEDA COUNTY,62234
"TECHTU BUSINESS SOLUTIONS, INC.",5,ALAMEDA COUNTY,108534
WIPRO LIMITED,5,ALAMEDA COUNTY,99029
WIPRO LIMITED,5,ALAMEDA COUNTY,62234
MINDTREE LIMITED,5,ALAMEDA COUNTY,76877
"TECH MAHINDRA (AMERICAS),INC.",5,ALAMEDA COUNTY,87901
TATA CONSULTANCY SERVICES LIMITED,5,ALAMEDA COUNTY,77000
CINTEL SYSTEMS INC.,5,ALAMEDA COUNTY,60700
TATA CONSULTANCY SERVICES LIMITED,5,ALAMEDA COUNTY,86000
"NU TECHNOLOGY, INC.",5,ALAMEDA COUNTY,60611
"NU TECHNOLOGY, INC.",5,ALAMEDA COUNTY,76877
"GLOBAL TECH, INC",5,ALAMEDA COUNTY,60611
"GLOBAL TECH, INC",5,ALAMEDA COUNTY,62234
"GLOBAL TECH, INC",5,ALAMEDA COUNTY,60000
CINTEL SYSTEMS INC.,5,ALAMEDA COUNTY,62234
SOFTSOL RESOURCES INC.,5,ALAMEDA COUNTY,70000
"APPSINTEGRATION, INC",5,ALAMEDA COUNTY,60000
"APPSINTEGRATION, INC",5,ALAMEDA COUNTY,72400
DCM LIMITED,5,ALAMEDA COUNTY,65000
TATA CONSULTANCY SERVICES LIMITED,5,ALAMEDA COUNTY,86000
SMART ERP SOLUTIONS INC.,5,ALAMEDA COUNTY,80000
"INNOMINDS SOFTWARE INC.,",5,ALAMEDA COUNTY,72322
CSC COVANSYS CORPORATION,5,ALAMEDA COUNTY,79144
"NU TECHNOLOGY, INC.",5,ALAMEDA COUNTY,76877
CALLIDUS SOFTWARE INC.,5,ALAMEDA COUNTY,103869
"NESS USA, INC.",5,ALAMEDA COUNTY,75421
"HCL AMERICA, INC.",5,CONTRA COSTA COUNTY,88979
"HCL AMERICA, INC.",5,CONTRA COSTA COUNTY,118039
CAPGEMINI FINANCIAL SERVICES USA INC,5,CONTRA COSTA COUNTY,60611
"TECH MAHINDRA (AMERICAS),INC.",5,CONTRA COSTA COUNTY,76877
"TECH MAHINDRA (AMERICAS),INC.",5,CONTRA COSTA COUNTY,78957
"TECH MAHINDRA (AMERICAS),INC.",5,CONTRA COSTA COUNTY,79144
"TECH MAHINDRA (AMERICAS),INC.",5,CONTRA COSTA COUNTY,79144
"TECH MAHINDRA (AMERICAS),INC.",5,CONTRA COSTA COUNTY,79144
"TECH MAHINDRA (AMERICAS),INC.",5,CONTRA COSTA COUNTY,70637
CAPGEMINI FINANCIAL SERVICES USA INC,5,CONTRA COSTA COUNTY,93163
CAPGEMINI FINANCIAL SERVICES USA INC,5,CONTRA COSTA COUNTY,60611
TATA CONSULTANCY SERVICES LIMITED,5,CONTRA COSTA COUNTY,77000
"TECH MAHINDRA (AMERICAS),INC.",5,CONTRA COSTA COUNTY,77522
"TECH MAHINDRA (AMERICAS),INC.",5,CONTRA COSTA COUNTY,77522
"TECH MAHINDRA (AMERICAS),INC.",5,CONTRA COSTA COUNTY,76877
"TECH MAHINDRA (AMERICAS),INC.",5,CONTRA COSTA COUNTY,77522
"AGREEYA SOLUTIONS, INC.",5,CONTRA COSTA COUNTY,77522
LIZOM GROUP INC,5,CONTRA COSTA COUNTY,73000
"GLOBAL TECH, INC",5,CONTRA COSTA COUNTY,60611
CINTEL SYSTEMS INC.,5,CONTRA COSTA COUNTY,60611
CAPGEMINI FINANCIAL SERVICES USA INC,5,CONTRA COSTA COUNTY,60611
WIPRO LIMITED,5,CONTRA COSTA COUNTY,80995
"HCL AMERICA, INC.",5,MARIN COUNTY,109775
"HCL AMERICA, INC.",5,MARIN COUNTY,113865
"AGAMA SOLUTIONS, INC.",5,SAN FRANCISCO COUNTY,57678
"HCL AMERICA, INC.",5,SAN FRANCISCO COUNTY,65154
"HCL AMERICA, INC.",5,SAN FRANCISCO COUNTY,75011
"HCL AMERICA, INC.",5,SAN FRANCISCO COUNTY,92143
"HCL AMERICA, INC.",5,SAN FRANCISCO COUNTY,92143
"OKTA, INC.",5,SAN FRANCISCO COUNTY,96500
"OKTA, INC.",5,SAN FRANCISCO COUNTY,107503
"HCL AMERICA, INC.",5,SAN FRANCISCO COUNTY,109775
"POCKET GEMS, INC.",5,SAN FRANCISCO COUNTY,111865
"ORACLE FINANCIAL SERVICES SOFTWARE, INC.",5,SAN FRANCISCO COUNTY,113415
"NTT DATA, INC.",5,SAN FRANCISCO COUNTY,109689
"ASANA, INC.",5,SAN FRANCISCO COUNTY,115000
"HCL AMERICA, INC.",5,SAN FRANCISCO COUNTY,126907
"POCKET GEMS, INC.",5,SAN FRANCISCO COUNTY,125000
"POCKET GEMS, INC.",5,SAN FRANCISCO COUNTY,127500
"SERVICENOW, INC.",5,SAN FRANCISCO COUNTY,145204
"ASANA, INC.",5,SAN FRANCISCO COUNTY,147500
"ASANA, INC.",5,SAN FRANCISCO COUNTY,147500
CAPGEMINI FINANCIAL SERVICES USA INC,5,SAN FRANCISCO COUNTY,94162
CAPGEMINI FINANCIAL SERVICES USA INC,5,SAN FRANCISCO COUNTY,93538
SYNTEL CONSULTING INC.,5,SAN FRANCISCO COUNTY,115586
WIPRO LIMITED,5,SAN FRANCISCO COUNTY,76918
WIPRO LIMITED,5,SAN FRANCISCO COUNTY,76918
WIPRO LIMITED,5,SAN FRANCISCO COUNTY,76918
WIPRO LIMITED,5,SAN FRANCISCO COUNTY,82285
TATA CONSULTANCY SERVICES LIMITED,5,SAN FRANCISCO COUNTY,85500
IGATE TECHNOLOGIES INC.,5,SAN FRANCISCO COUNTY,82300
DRISHTICON INC.,5,SAN FRANCISCO COUNTY,82285
WIPRO LIMITED,5,SAN FRANCISCO COUNTY,76918
WIPRO LIMITED,5,SAN FRANCISCO COUNTY,76918
TATA CONSULTANCY SERVICES LIMITED,5,SAN FRANCISCO COUNTY,84500
"IMAGINEA TECHNOLOGIES, INC.",5,SAN FRANCISCO COUNTY,96138
WIPRO LIMITED,5,SAN FRANCISCO COUNTY,76918
WIPRO LIMITED,5,SAN FRANCISCO COUNTY,76918
CAPGEMINI FINANCIAL SERVICES USA INC,5,SAN FRANCISCO COUNTY,103730
"HCL AMERICA, INC.",5,SAN MATEO COUNTY,65154
"HCL AMERICA, INC.",5,SAN MATEO COUNTY,65154
"HCL AMERICA, INC.",5,SAN MATEO COUNTY,67839
"HCL AMERICA, INC.",5,SAN MATEO COUNTY,75011
"HCL AMERICA, INC.",5,SAN MATEO COUNTY,75011
"HCL AMERICA, INC.",5,SAN MATEO COUNTY,89072
"HCL AMERICA, INC.",5,SAN MATEO COUNTY,92143
"HCL AMERICA, INC.",5,SAN MATEO COUNTY,92143
"HCL AMERICA, INC.",5,SAN MATEO COUNTY,92143
"HCL AMERICA, INC.",5,SAN MATEO COUNTY,99189
"COMPREHEND SYSTEMS, INC.",5,SAN MATEO COUNTY,100000
"HCL AMERICA, INC.",5,SAN MATEO COUNTY,106069
"HCL AMERICA, INC.",5,SAN MATEO COUNTY,106069
"HCL AMERICA, INC.",5,SAN MATEO COUNTY,109775
"HCL AMERICA, INC.",5,SAN MATEO COUNTY,109775
"HCL AMERICA, INC.",5,SAN MATEO COUNTY,109775
"OPENWAVE MOBILITY, INC.",5,SAN MATEO COUNTY,102000
"HCL AMERICA, INC.",5,SAN MATEO COUNTY,126907
"HCL AMERICA, INC.",5,SAN MATEO COUNTY,126907
WIPRO LIMITED,5,SAN MATEO COUNTY,76918
WIPRO LIMITED,5,SAN MATEO COUNTY,103730
"TECH MAHINDRA (AMERICAS),INC.",5,SAN MATEO COUNTY,82285
WIPRO LIMITED,5,SAN MATEO COUNTY,76918
WIPRO LIMITED,5,SAN MATEO COUNTY,76918
TATA CONSULTANCY SERVICES LIMITED,5,SAN MATEO COUNTY,85500
WIPRO LIMITED,5,SAN MATEO COUNTY,82285
WIPRO LIMITED,5,SAN MATEO COUNTY,76918
DRISHTICON INC.,5,SAN MATEO COUNTY,65021
"LUCID TECHNOLOGIES,LLC",5,SAN MATEO COUNTY,73923
CAPGEMINI FINANCIAL SERVICES USA INC,5,SAN MATEO COUNTY,75046
CAPGEMINI FINANCIAL SERVICES USA INC,5,SAN MATEO COUNTY,75046
"HCL AMERICA, INC.",5,SANTA CLARA COUNTY,217981920
"COMPETENT SYSTEMS, INC",5,SANTA CLARA COUNTY,67600
"COMPETENT SYSTEMS, INC",5,SANTA CLARA COUNTY,67600
"COMPETENT SYSTEMS, INC",5,SANTA CLARA COUNTY,67600
"COMPETENT SYSTEMS, INC",5,SANTA CLARA COUNTY,58240
"ANJANEYAP, INC",5,SANTA CLARA COUNTY,60528
"HCL AMERICA, INC.",5,SANTA CLARA COUNTY,49157
"HCL AMERICA, INC.",5,SANTA CLARA COUNTY,49157
ZEDVENTURES INC.,5,SANTA CLARA COUNTY,62500
"GLOBAL EDGE SOFTWARE, INC",5,SANTA CLARA COUNTY,63000
"HCL AMERICA, INC.",5,SANTA CLARA COUNTY,64134
"HCL AMERICA, INC.",5,SANTA CLARA COUNTY,64134
ETOUCH SYSTEMS CORPORATION,5,SANTA CLARA COUNTY,67500
"HCL AMERICA, INC.",5,SANTA CLARA COUNTY,67090
"HCL AMERICA, INC.",5,SANTA CLARA COUNTY,67090
"HCL AMERICA, INC.",5,SANTA CLARA COUNTY,67090
"HCL AMERICA, INC.",5,SANTA CLARA COUNTY,67090
"HCL AMERICA, INC.",5,SANTA CLARA COUNTY,67090
"HCL AMERICA, INC.",5,SANTA CLARA COUNTY,67090
"HCL AMERICA, INC.",5,SANTA CLARA COUNTY,67090
"HCL AMERICA, INC.",5,SANTA CLARA COUNTY,67090
"HCL AMERICA, INC.",5,SANTA CLARA COUNTY,67090
"HCL AMERICA, INC.",5,SANTA CLARA COUNTY,67090
"CALSOFT LABS, INC.",5,SANTA CLARA COUNTY,75000
"SERVICENOW, INC.",5,SANTA CLARA COUNTY,74801
"EPAM SYSTEMS, INC",5,SANTA CLARA COUNTY,80000
"CALSOFT LABS, INC.",5,SANTA CLARA COUNTY,83000
"CALSOFT LABS, INC.",5,SANTA CLARA COUNTY,83000
"GLOBAL EDGE SOFTWARE, INC",5,SANTA CLARA COUNTY,75825
"HCL AMERICA, INC.",5,SANTA CLARA COUNTY,76801
"HCL AMERICA, INC.",5,SANTA CLARA COUNTY,76801
"HCL AMERICA, INC.",5,SANTA CLARA COUNTY,76801
ETOUCH SYSTEMS CORPORATION,5,SANTA CLARA COUNTY,82500
BRISTLECONE INC.,5,SANTA CLARA COUNTY,85000
BRISTLECONE INC.,5,SANTA CLARA COUNTY,85000
"CALSOFT LABS, INC.",5,SANTA CLARA COUNTY,85000
"SERVICENOW, INC.",5,SANTA CLARA COUNTY,84397
"HCL AMERICA, INC.",5,SANTA CLARA COUNTY,84003
"HCL AMERICA, INC.",5,SANTA CLARA COUNTY,85003
ZENSAR TECHNOLOGIES INC.,5,SANTA CLARA COUNTY,85003
ZENSAR TECHNOLOGIES INC.,5,SANTA CLARA COUNTY,85546
"SERVICENOW, INC.",5,SANTA CLARA COUNTY,92652
"SERVICENOW, INC.",5,SANTA CLARA COUNTY,92652
"SERVICENOW, INC.",5,SANTA CLARA COUNTY,81201
"SERVICENOW, INC.",5,SANTA CLARA COUNTY,83676
"SERVICENOW, INC.",5,SANTA CLARA COUNTY,81201
"HCL AMERICA, INC.",5,SANTA CLARA COUNTY,85773
"HCL AMERICA, INC.",5,SANTA CLARA COUNTY,85773
"HCL AMERICA, INC.",5,SANTA CLARA COUNTY,85773
"HCL AMERICA, INC.",5,SANTA CLARA COUNTY,85773
"HCL AMERICA, INC.",5,SANTA CLARA COUNTY,85773
"HCL AMERICA, INC.",5,SANTA CLARA COUNTY,85773
"HCL AMERICA, INC.",5,SANTA CLARA COUNTY,85773
"HCL AMERICA, INC.",5,SANTA CLARA COUNTY,85773
"HCL AMERICA, INC.",5,SANTA CLARA COUNTY,85773
"HCL AMERICA, INC.",5,SANTA CLARA COUNTY,85773
"HCL AMERICA, INC.",5,SANTA CLARA COUNTY,85773
"HCL AMERICA, INC.",5,SANTA CLARA COUNTY,85773
"HCL AMERICA, INC.",5,SANTA CLARA COUNTY,85773
"HCL AMERICA, INC.",5,SANTA CLARA COUNTY,85773
"HCL AMERICA, INC.",5,SANTA CLARA COUNTY,85773
"HCL AMERICA, INC.",5,SANTA CLARA COUNTY,85773
"HCL AMERICA, INC.",5,SANTA CLARA COUNTY,87782
"HCL AMERICA, INC.",5,SANTA CLARA COUNTY,87782
"HCL AMERICA, INC.",5,SANTA CLARA COUNTY,87782
"HCL AMERICA, INC.",5,SANTA CLARA COUNTY,88760
"HCL AMERICA, INC.",5,SANTA CLARA COUNTY,88760
"EPAM SYSTEMS, INC",5,SANTA CLARA COUNTY,95000
ZENSAR TECHNOLOGIES INC.,5,SANTA CLARA COUNTY,92661
"CALSOFT LABS, INC.",5,SANTA CLARA COUNTY,97500
"CALSOFT LABS, INC.",5,SANTA CLARA COUNTY,97500
"CALSOFT LABS, INC.",5,SANTA CLARA COUNTY,97500
"CALSOFT LABS, INC.",5,SANTA CLARA COUNTY,97500
"CALSOFT LABS, INC.",5,SANTA CLARA COUNTY,97500
"CALSOFT LABS, INC.",5,SANTA CLARA COUNTY,97500
"CALSOFT LABS, INC.",5,SANTA CLARA COUNTY,97500
"CALSOFT LABS, INC.",5,SANTA CLARA COUNTY,97500
"CALSOFT LABS, INC.",5,SANTA CLARA COUNTY,97500
"EPAM SYSTEMS, INC",5,SANTA CLARA COUNTY,92500
CRITICALRIVER INC.,5,SANTA CLARA COUNTY,78590
"GLOBAL EDGE SOFTWARE, INC",5,SANTA CLARA COUNTY,99175
"GLOBAL EDGE SOFTWARE, INC",5,SANTA CLARA COUNTY,99175
"CALSOFT LABS, INC.",5,SANTA CLARA COUNTY,97500
"CALSOFT LABS, INC.",5,SANTA CLARA COUNTY,97500
"HCL AMERICA, INC.",5,SANTA CLARA COUNTY,95161
"HCL AMERICA, INC.",5,SANTA CLARA COUNTY,95161
"HCL AMERICA, INC.",5,SANTA CLARA COUNTY,95161
"CITRIX SYSTEMS, INC.",5,SANTA CLARA COUNTY,95000
"GLOBAL EDGE SOFTWARE, INC",5,SANTA CLARA COUNTY,98630
"GLOBAL EDGE SOFTWARE, INC",5,SANTA CLARA COUNTY,98630
"GLOBAL EDGE SOFTWARE, INC",5,SANTA CLARA COUNTY,98630
"GLOBAL EDGE SOFTWARE, INC",5,SANTA CLARA COUNTY,98630
"GLOBAL EDGE SOFTWARE, INC",5,SANTA CLARA COUNTY,98630
"GLOBAL EDGE SOFTWARE, INC",5,SANTA CLARA COUNTY,98630
"GLOBAL EDGE SOFTWARE, INC",5,SANTA CLARA COUNTY,98630
"GLOBAL EDGE SOFTWARE, INC",5,SANTA CLARA COUNTY,98630
"GLOBAL EDGE SOFTWARE, INC",5,SANTA CLARA COUNTY,98630
"GLOBAL EDGE SOFTWARE, INC",5,SANTA CLARA COUNTY,98630
"GLOBAL EDGE SOFTWARE, INC",5,SANTA CLARA COUNTY,98630
"GLOBAL EDGE SOFTWARE, INC",5,SANTA CLARA COUNTY,98630
"NETAPP, INC.",5,SANTA CLARA COUNTY,102561
"HCL AMERICA, INC.",5,SANTA CLARA COUNTY,101875
"HCL AMERICA, INC.",5,SANTA CLARA COUNTY,101875
"SERVICENOW, INC.",5,SANTA CLARA COUNTY,103354
"SERVICENOW, INC.",5,SANTA CLARA COUNTY,103354
"HCL AMERICA, INC.",5,SANTA CLARA COUNTY,103946
"HCL AMERICA, INC.",5,SANTA CLARA COUNTY,103946
"HCL AMERICA, INC.",5,SANTA CLARA COUNTY,103946
"HCL AMERICA, INC.",5,SANTA CLARA COUNTY,103946
"HCL AMERICA, INC.",5,SANTA CLARA COUNTY,103946
"HCL AMERICA, INC.",5,SANTA CLARA COUNTY,103946
"HCL AMERICA, INC.",5,SANTA CLARA COUNTY,103946
"HCL AMERICA, INC.",5,SANTA CLARA COUNTY,103946
"HCL AMERICA, INC.",5,SANTA CLARA COUNTY,103946
"HCL AMERICA, INC.",5,SANTA CLARA COUNTY,103946
"HCL AMERICA, INC.",5,SANTA CLARA COUNTY,104799
"HCL AMERICA, INC.",5,SANTA CLARA COUNTY,104799
"HCL AMERICA, INC.",5,SANTA CLARA COUNTY,104799
"HCL AMERICA, INC.",5,SANTA CLARA COUNTY,104799
"CITRIX SYSTEMS, INC.",5,SANTA CLARA COUNTY,105000
"HCL AMERICA, INC.",5,SANTA CLARA COUNTY,104799
ZENSAR TECHNOLOGIES INC.,5,SANTA CLARA COUNTY,104446
"HCL AMERICA, INC.",5,SANTA CLARA COUNTY,104799
"NETAPP, INC.",5,SANTA CLARA COUNTY,108244
"HCL AMERICA, INC.",5,SANTA CLARA COUNTY,109837
"HCL AMERICA, INC.",5,SANTA CLARA COUNTY,109837
"NETAPP, INC.",5,SANTA CLARA COUNTY,117608
"HCL AMERICA, INC.",5,SANTA CLARA COUNTY,114021
"HCL AMERICA, INC.",5,SANTA CLARA COUNTY,114021
"HCL AMERICA, INC.",5,SANTA CLARA COUNTY,114021
"HCL AMERICA, INC.",5,SANTA CLARA COUNTY,114021
"HCL AMERICA, INC.",5,SANTA CLARA COUNTY,114021
"NETAPP, INC.",5,SANTA CLARA COUNTY,117131
"SERVICENOW, INC.",5,SANTA CLARA COUNTY,103782
"SERVICENOW, INC.",5,SANTA CLARA COUNTY,118407
"SERVICENOW, INC.",5,SANTA CLARA COUNTY,118407
"SERVICENOW, INC.",5,SANTA CLARA COUNTY,126681
"SERVICENOW, INC.",5,SANTA CLARA COUNTY,104500
"SERVICENOW, INC.",5,SANTA CLARA COUNTY,117197
"SERVICENOW, INC.",5,SANTA CLARA COUNTY,112038
"SERVICENOW, INC.",5,SANTA CLARA COUNTY,117321
"SERVICENOW, INC.",5,SANTA CLARA COUNTY,104500
"SERVICENOW, INC.",5,SANTA CLARA COUNTY,116006
"SERVICENOW, INC.",5,SANTA CLARA COUNTY,112599
"SERVICENOW, INC.",5,SANTA CLARA COUNTY,118707
"SERVICENOW, INC.",5,SANTA CLARA COUNTY,118707
"HCL AMERICA, INC.",5,SANTA CLARA COUNTY,122129
"HCL AMERICA, INC.",5,SANTA CLARA COUNTY,122129
"HCL AMERICA, INC.",5,SANTA CLARA COUNTY,121817
"HCL AMERICA, INC.",5,SANTA CLARA COUNTY,122129
"HCL AMERICA, INC.",5,SANTA CLARA COUNTY,122129
"HCL AMERICA, INC.",5,SANTA CLARA COUNTY,122129
"HCL AMERICA, INC.",5,SANTA CLARA COUNTY,122129
"HCL AMERICA, INC.",5,SANTA CLARA COUNTY,122129
"HCL AMERICA, INC.",5,SANTA CLARA COUNTY,121817
"CITRIX SYSTEMS, INC.",5,SANTA CLARA COUNTY,127500
"HCL AMERICA, INC.",5,SANTA CLARA COUNTY,130903
"SERVICENOW, INC.",5,SANTA CLARA COUNTY,136260
